"Name","City","Country","IATA","Latitude","Longitude"
1394,Metz-Frescaty (BA 128) Air Base,Metz,France,MZM,49.07170104980469,6.131669998168945
1395,Épinal-Mirecourt Airport,Epinal,France,EPL,48.325001,6.06998
1399,Nancy-Essey Airport,Nancy,France,ENC,48.69210052490234,6.230460166931152
1402,Reims-Champagne (BA 112) Air Base,Reims,France,RHE,49.310001,4.05
1403,Strasbourg Airport,Strasbourg,France,SXB,48.53829956054688,7.628230094909668
1406,Toulon-Hyères Airport,Hyeres,France,TLN,43.0973014832,6.14602994919
1407,Nîmes-Arles-Camargue Airport,Nimes,France,FNI,43.75740051269531,4.4163498878479
1408,Miquelon Airport,Miquelon,Saint Pierre and Miquelon,MQC,47.095500946,-56.3802986145
1409,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,FSP,46.76290130615234,-56.173099517822266
1412,Andravida Air Base,Andravida,Greece,PYR,37.9207,21.292601
1413,Agrinion Air Base,Agrinion,Greece,AGQ,38.602001,21.3512001
1414,Dimokritos Airport,Alexandroupolis,Greece,AXD,40.855899810791016,25.956300735473636
1416,Nea Anchialos Airport,Nea Anghialos,Greece,VOL,39.21960067749024,22.794300079345703
1418,Chios Island National Airport,Chios,Greece,JKH,38.34320068359375,26.140600204467773
1419,Ioannina Airport,Ioannina,Greece,IOA,39.6963996887207,20.82250022888184
1420,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,35.3396987915,25.1802997589
1421,Kastoria National Airport,Kastoria,Greece,KSO,40.4463005066,21.2821998596
1422,Kithira Airport,Kithira,Greece,KIT,36.2742996216,23.0170001984
1423,Kefallinia Airport,Keffallinia,Greece,EFL,38.12009811401367,20.5004997253418
1424,Kalamata Airport,Kalamata,Greece,KLX,37.06829833984375,22.02549934387207
1426,Kos Airport,Kos,Greece,KGS,36.79330062866211,27.091699600219727
1427,Karpathos Airport,Karpathos,Greece,AOK,35.4213981628418,27.145999908447266
1428,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,39.601898193359375,19.911699295043945
1429,Kasos Airport,Kasos,Greece,KSJ,35.4213981628,26.9099998474
1430,Alexander the Great International Airport,Kavala,Greece,KVA,40.91329956054688,24.619199752807617
1431,Filippos Airport,Kozani,Greece,KZI,40.28609848022461,21.84079933166504
1432,Leros Airport,Leros,Greece,LRS,37.184898,26.800301
1433,Limnos Airport,Limnos,Greece,LXS,39.917098999,25.236299514799995
1434,Larisa Airport,Larissa,Greece,LRA,39.650253,22.4655
1436,Mikonos Airport,Mykonos,Greece,JMK,37.43510055541992,25.348100662231445
1437,Mytilene International Airport,Mytilini,Greece,MJT,39.0567016602,26.5983009338
1438,Aktion National Airport,Preveza,Greece,PVK,38.92549896240234,20.765300750732425
1440,Diagoras Airport,Rhodos,Greece,RHO,36.405399322509766,28.086200714111328
1441,Araxos Airport,Patras,Greece,GPA,38.1511,21.4256
1442,Chania International Airport,Chania,Greece,CHQ,35.531700134277344,24.14970016479492
1443,Skiathos Island National Airport,Skiathos,Greece,JSI,39.17710113525391,23.503700256347656
1444,Samos Airport,Samos,Greece,SMI,37.68999862670898,26.911699295043945
1445,Sparti Airport,Sparti,Greece,SPJ,36.973899841308594,22.52630043029785
1446,Santorini Airport,Thira,Greece,JTR,36.399200439453125,25.47929954528809
1447,Sitia Airport,Sitia,Greece,JSH,35.21609878540039,26.101299285888672
1449,Skiros Airport,Skiros,Greece,SKU,38.9676017761,24.4871997833
1453,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,40.51969909667969,22.97089958190918
1455,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,ZTH,37.7509,20.8843
1456,Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,47.42976,19.261093
1457,Debrecen International Airport,Debrecen,Hungary,DEB,47.48889923095703,21.61529922485352
1464,Crotone Airport,Crotone,Italy,CRV,38.9972,17.0802
1465,Bari Karol Wojtyła Airport,Bari,Italy,BRI,41.138901,16.760599
1466,"Foggia ""Gino Lisa"" Airport",Foggia,Italy,FOG,41.432899,15.535
1467,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",Grottaglie,Italy,TAR,40.517502,17.4032
1468,Lecce Galatina Air Base,Lecce,Italy,LCC,40.239201,18.133301
1469,Pescara International Airport,Pescara,Italy,PSR,42.431702,14.1811
1470,Brindisi – Salento Airport,Brindisi,Italy,BDS,40.6576,17.947001
1472,Lamezia Terme Airport,Lamezia,Italy,SUF,38.905399,16.2423
1473,Catania-Fontanarossa Airport,Catania,Italy,CTA,37.466801,15.0664
1474,Lampedusa Airport,Lampedusa,Italy,LMP,35.497898,12.6181
1475,Pantelleria Airport,Pantelleria,Italy,PNL,36.816502,11.9689
1476,Falcone–Borsellino Airport,Palermo,Italy,PMO,38.175999,13.091
1478,Reggio Calabria Airport,Reggio Calabria,Italy,REG,38.071201,15.6516
1479,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,37.9114,12.488
1480,Sigonella Navy Air Base,Sigonella,Italy,NSY,37.401699,14.9224
1481,Alghero-Fertilia Airport,Alghero,Italy,AHO,40.632099,8.29077
1482,Decimomannu Air Base,Decimomannu,Italy,DCI,39.354198,8.97248
1483,Cagliari Elmas Airport,Cagliari,Italy,CAG,39.251499,9.05428
1484,Olbia Costa Smeralda Airport,Olbia,Italy,OLB,40.898701,9.51763
1485,Tortolì Airport,Tortoli,Italy,TTB,39.9188,9.68298
1488,Malpensa International Airport,Milano,Italy,MXP,45.6306,8.72811
1489,Il Caravaggio International Airport,Bergamo,Italy,BGY,45.673901,9.70417
1490,Turin Airport,Torino,Italy,TRN,45.200802,7.64963
1491,Villanova D'Albenga International Airport,Albenga,Italy,ALL,44.050598,8.12743
1492,Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,44.4133,8.8375
1493,Milano Linate Airport,Milan,Italy,LIN,45.445099,9.27674
1495,Parma Airport,Parma,Italy,PMF,44.824501,10.2964
1497,Cuneo International Airport,Cuneo,Italy,CUF,44.547001,7.62322
1498,Aviano Air Base,Aviano,Italy,AVB,46.031898,12.596503
1499,Bolzano Airport,Bolzano,Italy,BZO,46.460201,11.3264
1501,Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,44.5354,11.2887
1502,Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,45.648399,12.1944
1504,Forlì Airport,Forli,Italy,FRL,44.194801,12.0701
1507,Brescia Airport,Brescia,Italy,VBS,45.428902,10.3306
1508,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,45.827499,13.4722
1509,Federico Fellini International Airport,Rimini,Italy,RMI,44.020302,12.6117
1511,Vicenza Airport,Vicenza,Italy,VIC,45.573399,11.5295
1512,Padova Airport,Padova,Italy,QPA,45.395802,11.8479
1513,Verona Villafranca Airport,Villafranca,Italy,VRN,45.395699,10.8885
1514,Venice Marco Polo Airport,Venice,Italy,VCE,45.505299,12.3519
1515,Siena-Ampugnano Airport,Siena,Italy,SAY,43.256302,11.255
1516,Ciampino–G. B. Pastine International Airport,Rome,Italy,CIA,41.7994,12.5949
1518,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,FCO,41.8002778,12.2388889
1520,Marina Di Campo Airport,Marina Di Campo,Italy,EBA,42.7603,10.2394
1521,Latina Air Base,Latina,Italy,QLT,41.5424,12.909
1523,Naples International Airport,Naples,Italy,NAP,40.886002,14.2908
1524,Pisa International Airport,Pisa,Italy,PSA,43.683899,10.3927
1525,Peretola Airport,Florence,Italy,FLR,43.810001,11.2051
1526,Grosseto Air Base,Grosseto,Italy,GRS,42.759701,11.0719
1529,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,43.095901,12.5132
1531,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,46.223701,14.4576
1532,Maribor Airport,Maribor,Slovenia,MBX,46.47990036010742,15.686100006103516
1533,Portoroz Airport,Portoroz,Slovenia,POW,45.4734001159668,13.614999771118164
1540,Kunovice Airport,Kunovice,Czech Republic,UHE,49.02939987182617,17.439699172973633
1541,Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,50.20299911499024,12.914999961853027
1544,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,49.6963005065918,18.111099243164062
1546,Pardubice Airport,Pardubice,Czech Republic,PED,50.01340103149414,15.73859977722168
1548,Přerov Air Base,Prerov,Czech Republic,PRV,49.42580032348633,17.404699325561523
1549,Václav Havel Airport Prague,Prague,Czech Republic,PRG,50.1008,14.26
1550,Brno-Tuřany Airport,Brno,Czech Republic,BRQ,49.15129852294922,16.694400787353516
1551,Vodochody Airport,Vodochody,Czech Republic,VOD,50.216599,14.3958
1552,Ben Gurion International Airport,Tel-aviv,Israel,TLV,32.01139831542969,34.88669967651367
1553,Beersheba (Teyman) Airport,Beer-sheba,Israel,BEV,31.287000656128,34.722999572754
1556,Eilat Airport,Elat,Israel,ETH,29.56130027770996,34.96009826660156
1557,Ein Yahav Airfield,Eyn-yahav,Israel,EIY,30.621700286865234,35.20330047607422
1558,Haifa International Airport,Haifa,Israel,HFA,32.80939865112305,35.04309844970703
1560,Ben Ya'akov Airport,Rosh Pina,Israel,RPN,32.98099899291992,35.5718994140625
1562,Bar Yehuda Airfield,Metzada,Israel,MTZ,31.32819938659668,35.38859939575195
1563,Nevatim Air Base,Nevatim,Israel,VTM,31.2082996368,35.012298584
1564,Ovda International Airport,Ovda,Israel,VDA,29.94029998779297,34.93579864501953
1566,Ramon Air Base,Ramon,Israel,MIP,30.776100158691406,34.66669845581055
1567,Sde Dov Airport,Tel-aviv,Israel,SDV,32.11470031738281,34.78219985961914
1568,Malta International Airport,Malta,Malta,MLA,35.857498,14.4775
1571,Graz Airport,Graz,Austria,GRZ,46.9911003112793,15.439599990844728
1572,Innsbruck Airport,Innsbruck,Austria,INN,47.260201,11.344
1573,Linz Hörsching Airport,Linz,Austria,LNZ,48.2332,14.1875
1574,Salzburg Airport,Salzburg,Austria,SZG,47.7933006287,13.0043001175
1575,Vienna International Airport,Vienna,Austria,VIE,48.110298156738,16.569700241089
1578,Alverca Air Base,Alverca,Portugal,AVR,38.883301,-9.0301
1579,Santa Maria Airport,Santa Maria (island),Portugal,SMA,36.97140121459961,-25.17060089111328
1580,Bragança Airport,Braganca,Portugal,BGC,41.8578,-6.70713
1581,Beja Airport / Airbase,Beja (madeira),Portugal,BYJ,38.078899,-7.9324
1582,Braga Municipal Aerodrome,Braga,Portugal,BGZ,41.5871009827,-8.445139884949999
1584,Cascais Airport,Cascais,Portugal,CAT,38.724998,-9.35523
1587,Flores Airport,Flores,Portugal,FLW,39.455299377441406,-31.13139915466309
1588,Faro Airport,Faro,Portugal,FAO,37.0144004822,-7.96590995789
1589,Graciosa Airport,Graciosa Island,Portugal,GRW,39.09220123291016,-28.029800415039062
1590,Horta Airport,Horta,Portugal,HOR,38.519901275634766,-28.715900421142575
1591,Lajes Airport,Lajes (terceira Island),Portugal,TER,38.761799,-27.090799
1592,Monte Real Air Base,Monte Real,Portugal,QLR,39.828335,-8.8875
1595,João Paulo II Airport,Ponta Delgada,Portugal,PDL,37.7411994934,-25.6979007721
1596,Pico Airport,Pico,Portugal,PIX,38.554298,-28.441299
1597,Portimão Airport,Portimao,Portugal,PRM,37.1493,-8.58396
1598,Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,41.2481002808,-8.68138980865
1599,Porto Santo Airport,Porto Santo,Portugal,PXO,33.0733985901,-16.3500003815
1600,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,38.7813,-9.13592
1601,São Jorge Airport,Sao Jorge Island,Portugal,SJZ,38.66550064086914,-28.175800323486328
1604,Vila Real Airport,Vila Real,Portugal,VRL,41.2743,-7.72047
1605,Aerodromo Goncalves Lobato (Viseu Airport),Viseu,Portugal,VSE,40.725498,-7.88899
1606,Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,43.282901763916016,17.84589958190918
1607,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,43.82460021972656,18.331499099731445
1608,Arad International Airport,Arad,Romania,ARW,46.17660140991211,21.261999130249023
1609,Bacău Airport,Bacau,Romania,BCM,46.52190017700195,26.91029930114746
1610,Tautii Magheraus Airport,Baia Mare,Romania,BAY,47.65840148925781,23.46999931335449
1611,Băneasa International Airport,Bucharest,Romania,BBU,44.50320053100586,26.102100372314453
1612,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,44.36220169067383,28.488300323486328
1613,Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,46.78519821166992,23.686199188232425
1614,Caransebeş Airport,Caransebes,Romania,CSB,45.41999816894531,22.25329971313477
1615,Craiova Airport,Craiova,Romania,CRA,44.31809997558594,23.888599395751957
1616,Iaşi Airport,Iasi,Romania,IAS,47.17850112915039,27.6205997467041
1617,Oradea International Airport,Oradea,Romania,OMR,47.025299072265625,21.90250015258789
1618,Henri Coandă International Airport,Bucharest,Romania,OTP,44.5711111,26.085
1619,Sibiu International Airport,Sibiu,Romania,SBZ,45.78559875488281,24.09129905700684
1620,Satu Mare Airport,Satu Mare,Romania,SUJ,47.70330047607422,22.88570022583008
1621,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,47.6875,26.35409927368164
1622,Tulcea Airport,Tulcea,Romania,TCE,45.0625,28.71430015563965
1623,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,46.46770095825195,24.412500381469727
1624,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,45.80989837646485,21.337900161743164
1626,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041
1628,Sion Airport,Sion,Switzerland,SIR,46.2196006775,7.326759815220001
1631,Emmen Air Base,Emmen,Switzerland,EML,47.092444,8.305184
1636,Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814
1637,Bern Belp Airport,Bern,Switzerland,BRN,46.914100647,7.497149944309999
1638,Grenchen Airport,Grenchen,Switzerland,ZHI,47.181599,7.41719
1639,Zürich Airport,Zurich,Switzerland,ZRH,47.464699,8.54917
1640,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,47.4850006104,9.560770034789998
1641,Samedan Airport,Samedan,Switzerland,SMV,46.53409957885742,9.884110450744627
1643,Esenboğa International Airport,Ankara,Turkey,ESB,40.1281013489,32.995098114
1644,Etimesgut Air Base,Ankara,Turkey,ANK,39.949798584,32.6885986328
1646,Adana Airport,Adana,Turkey,ADA,36.9822006226,35.2803993225
1647,İncirlik Air Base,Adana,Turkey,UAB,37.0021018982,35.4258995056
1648,Afyon Airport,Afyon,Turkey,AFY,38.726398468,30.6011009216
1649,Antalya International Airport,Antalya,Turkey,AYT,36.898701,30.800501
1650,Gaziantep International Airport,Gaziantep,Turkey,GZT,36.9472007751,37.4786987305
1652,Konya Airport,Konya,Turkey,KYA,37.979,32.561901
1654,Amasya Merzifon Airport,Merzifon,Turkey,MZH,40.829399,35.521999
1655,Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,39.813801,36.9035
1656,Malatya Erhaç Airport,Malatya,Turkey,MLX,38.4352989197,38.0909996033
1657,Kayseri Erkilet Airport,Kayseri,Turkey,ASR,38.770401001,35.4953994751
1659,Tokat Airport,Tokat,Turkey,TJK,40.307430267333984,36.367408752441406
1660,Çardak Airport,Denizli,Turkey,DNZ,37.7855987549,29.7012996674
1661,Atatürk International Airport,Istanbul,Turkey,ISL,40.976898,28.8146
1662,Balıkesir Merkez Airport,Balikesir,Turkey,BZI,39.61930084228516,27.926000595092773
1663,Bandırma Airport,Bandirma,Turkey,BDM,40.31800079345703,27.97769927978516
1664,Eskişehir Air Base,Eskisehir,Turkey,ESK,39.7840995789,30.5820999146
1665,Adnan Menderes International Airport,Izmir,Turkey,ADB,38.2924003601,27.156999588
1667,Çiğli Airport,Izmir,Turkey,IGL,38.5130004883,27.010099411
1671,Cengiz Topel Airport,Topel,Turkey,KCO,40.73500061035156,30.08329963684082
1672,Dalaman International Airport,Dalaman,Turkey,DLM,36.7131004333,28.7924995422
1674,Imsık Airport,Bodrum,Turkey,BXN,37.140098571777344,27.669700622558597
1676,Elazığ Airport,Elazig,Turkey,EZS,38.6068992615,39.2914009094
1677,Diyarbakir Airport,Diyabakir,Turkey,DIY,37.893901825,40.2010002136
1678,Erzincan Airport,Erzincan,Turkey,ERC,39.7102012634,39.5270004272
1679,Erzurum International Airport,Erzurum,Turkey,ERZ,39.9565010071,41.17020034789999
1680,Trabzon International Airport,Trabzon,Turkey,TZX,40.99509811401367,39.78969955444336
1681,Van Ferit Melen Airport,Van,Turkey,VAN,38.46820068359375,43.332298278808594
1682,Batman Airport,Batman,Turkey,BAL,37.9290008545,41.1166000366
1683,Siirt Airport,Siirt,Turkey,SXZ,37.97890090942383,41.84040069580078
1686,Bălți International Airport,Saltsy,Moldova,BZY,47.843056,27.777222
1687,Chişinău International Airport,Chisinau,Moldova,KIV,46.92770004272461,28.93099975585937
1688,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,41.18,20.7423
1689,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,41.961601,21.621401
1690,Gibraltar Airport,Gibraltar,Gibraltar,GIB,36.1511993408,-5.3496599197400005
1691,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,44.8184013367,20.3090991974
1692,Nis Airport,Nis,Serbia,INI,43.337299,21.853701
1693,Podgorica Airport,Podgorica,Montenegro,TGD,42.359402,19.2519
1694,Priština International Airport,Pristina,Serbia,PRN,42.5728,21.035801
1695,Tivat Airport,Tivat,Montenegro,TIV,42.40470123291016,18.72330093383789
1697,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,48.17020034790039,17.21269989013672
1698,Košice Airport,Kosice,Slovakia,KSC,48.66310119628906,21.241100311279297
1700,Piešťany Airport,Piestany,Slovakia,PZY,48.62519836425781,17.828399658203125
1701,Sliač Airport,Sliac,Slovakia,SLD,48.63779830932617,19.13409996032715
1703,Poprad-Tatry Airport,Poprad,Slovakia,TAT,49.073600769,20.2411003113
1704,North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,21.9175,-71.939598
1705,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,21.77359962463379,-72.26589965820312
1706,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,21.5156993866,-71.528503418
1708,Maria Montez International Airport,Barahona,Dominican Republic,BRX,18.25149917602539,-71.12039947509766
1709,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,CBJ,17.929000854492188,-71.6447982788086
1710,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,18.45070075988769,-68.91179656982422
1711,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,18.5673999786,-68.36340332030001
1712,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,19.75790023803711,-70.56999969482422
1713,Las Américas International Airport,Santo Domingo,Dominican Republic,SDQ,18.42970085144,-69.668899536133
1715,Cibao International Airport,Santiago,Dominican Republic,STI,19.406099319458008,-70.60469818115234
1717,Coban Airport,Coban,Guatemala,CBV,15.468999862670898,-90.40670013427734
1718,La Aurora Airport,Guatemala City,Guatemala,GUA,14.5833,-90.527496
1719,Retalhuleu Airport,Retalhuleu,Guatemala,RER,14.520999908447266,-91.69730377197266
1720,San José Airport,San Jose,Guatemala,GSJ,13.9362001419,-90.8358001709
1721,Goloson International Airport,La Ceiba,Honduras,LCE,15.7425,-86.852997
1722,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,SAP,15.4526,-87.923599
1723,La Laguna Airport,Guanaja,Honduras,GJA,16.4454,-85.906601
1724,Juan Manuel Galvez International Airport,Roatan,Honduras,RTB,16.316799,-86.523003
1725,Tela Airport,Tela,Honduras,TEA,15.7759,-87.4758
1726,Toncontín International Airport,Tegucigalpa,Honduras,TGU,14.06089973449707,-87.21720123291016
1727,Trujillo Airport,Trujillo,Honduras,TJI,15.9268,-85.938202
1728,Boscobel Aerodrome,Ocho Rios,Jamaica,OCJ,18.404199600219727,-76.96900177001953
1729,Norman Manley International Airport,Kingston,Jamaica,KIN,17.935699462890625,-76.7874984741211
1730,Sangster International Airport,Montego Bay,Jamaica,MBJ,18.503700256347656,-77.91339874267578
1731,Ken Jones Airport,Port Antonio,Jamaica,POT,18.1987991333,-76.53450012210001
1732,Tinson Pen Airport,Kingston,Jamaica,KTP,17.98859977722168,-76.82379913330078
1733,General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,16.757099151611328,-99.75399780273438
1734,Del Norte International Airport,Monterrey,Mexico,NTR,25.865601,-100.237
1735,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,AGU,21.705601,-102.318001
1736,Bahías de Huatulco International Airport,Huatulco,Mexico,HUX,15.7753,-96.262604
1737,General Mariano Matamoros Airport,Cuernavaca,Mexico,CVJ,18.834800720214844,-99.26129913330078
1738,Ciudad Acuña New International Airport,Ciudad Acuna,Mexico,ACN,29.332899,-101.098998
